"idword";"word";"SentenceNumber";"DocName"
531;"وَإِذْ";"41";"quran-simple.txt"
532;"قُلْنَا";"41";"quran-simple.txt"
533;"لِلْمَلَائِكَةِ";"41";"quran-simple.txt"
534;"اسْجُدُوا";"41";"quran-simple.txt"
535;"لِآدَمَ";"41";"quran-simple.txt"
536;"فَسَجَدُوا";"41";"quran-simple.txt"
537;"إِلَّا";"41";"quran-simple.txt"
538;"إِبْلِيسَ";"41";"quran-simple.txt"
539;"أَبَى";"41";"quran-simple.txt"
540;"وَاسْتَكْبَرَ";"41";"quran-simple.txt"
541;"وَكَانَ";"41";"quran-simple.txt"
542;"مِنَ";"41";"quran-simple.txt"
543;"الْكَافِرِينَ";"41";"quran-simple.txt"
544;"وَقُلْنَا";"42";"quran-simple.txt"
545;"يَا";"42";"quran-simple.txt"
546;"آدَمُ";"42";"quran-simple.txt"
547;"اسْكُنْ";"42";"quran-simple.txt"
548;"أَنْتَ";"42";"quran-simple.txt"
549;"وَزَوْجُكَ";"42";"quran-simple.txt"
550;"الْجَنَّةَ";"42";"quran-simple.txt"
551;"وَكُلَا";"42";"quran-simple.txt"
552;"مِنْهَا";"42";"quran-simple.txt"
553;"رَغَدًا";"42";"quran-simple.txt"
554;"حَيْثُ";"42";"quran-simple.txt"
555;"شِئْتُمَا";"42";"quran-simple.txt"
556;"وَلَا";"42";"quran-simple.txt"
557;"تَقْرَبَا";"42";"quran-simple.txt"
558;"هَذِهِ";"42";"quran-simple.txt"
559;"الشَّجَرَةَ";"42";"quran-simple.txt"
560;"فَتَكُونَا";"42";"quran-simple.txt"
561;"مِنَ";"42";"quran-simple.txt"
562;"الظَّالِمِينَ";"42";"quran-simple.txt"
563;"فَأَزَلَّهُمَا";"43";"quran-simple.txt"
564;"الشَّيْطَانُ";"43";"quran-simple.txt"
565;"عَنْهَا";"43";"quran-simple.txt"
566;"فَأَخْرَجَهُمَا";"43";"quran-simple.txt"
567;"مِمَّا";"43";"quran-simple.txt"
568;"كَانَا";"43";"quran-simple.txt"
569;"فِيهِ";"43";"quran-simple.txt"
570;"وَقُلْنَا";"43";"quran-simple.txt"
571;"اهْبِطُوا";"43";"quran-simple.txt"
572;"بَعْضُكُمْ";"43";"quran-simple.txt"
573;"لِبَعْضٍ";"43";"quran-simple.txt"
574;"عَدُوٌّ";"43";"quran-simple.txt"
575;"وَلَكُمْ";"43";"quran-simple.txt"
576;"فِي";"43";"quran-simple.txt"
577;"الْأَرْضِ";"43";"quran-simple.txt"
578;"مُسْتَقَرٌّ";"43";"quran-simple.txt"
579;"وَمَتَاعٌ";"43";"quran-simple.txt"
580;"إِلَى";"43";"quran-simple.txt"
581;"حِينٍ";"43";"quran-simple.txt"
582;"فَتَلَقَّى";"44";"quran-simple.txt"
583;"آدَمُ";"44";"quran-simple.txt"
584;"مِنْ";"44";"quran-simple.txt"
585;"رَبِّهِ";"44";"quran-simple.txt"
586;"كَلِمَاتٍ";"44";"quran-simple.txt"
587;"فَتَابَ";"44";"quran-simple.txt"
588;"عَلَيْهِ";"44";"quran-simple.txt"
589;"إِنَّهُ";"44";"quran-simple.txt"
590;"هُوَ";"44";"quran-simple.txt"
591;"التَّوَّابُ";"44";"quran-simple.txt"
592;"الرَّحِيمُ";"44";"quran-simple.txt"
593;"قُلْنَا";"45";"quran-simple.txt"
594;"اهْبِطُوا";"45";"quran-simple.txt"
595;"مِنْهَا";"45";"quran-simple.txt"
596;"جَمِيعًا";"45";"quran-simple.txt"
597;"فَإِمَّا";"45";"quran-simple.txt"
598;"يَأْتِيَنَّكُمْ";"45";"quran-simple.txt"
599;"مِنِّي";"45";"quran-simple.txt"
600;"هُدًى";"45";"quran-simple.txt"
601;"فَمَنْ";"45";"quran-simple.txt"
602;"تَبِعَ";"45";"quran-simple.txt"
603;"هُدَايَ";"45";"quran-simple.txt"
604;"فَلَا";"45";"quran-simple.txt"
605;"خَوْفٌ";"45";"quran-simple.txt"
606;"عَلَيْهِمْ";"45";"quran-simple.txt"
607;"وَلَا";"45";"quran-simple.txt"
608;"هُمْ";"45";"quran-simple.txt"
609;"يَحْزَنُونَ";"45";"quran-simple.txt"
610;"وَالَّذِينَ";"46";"quran-simple.txt"
611;"كَفَرُوا";"46";"quran-simple.txt"
612;"وَكَذَّبُوا";"46";"quran-simple.txt"
613;"بِآيَاتِنَا";"46";"quran-simple.txt"
614;"أُولَئِكَ";"46";"quran-simple.txt"
615;"أَصْحَابُ";"46";"quran-simple.txt"
616;"النَّارِ";"46";"quran-simple.txt"
617;"هُمْ";"46";"quran-simple.txt"
618;"فِيهَا";"46";"quran-simple.txt"
619;"خَالِدُونَ";"46";"quran-simple.txt"
620;"يَا";"47";"quran-simple.txt"
621;"بَنِي";"47";"quran-simple.txt"
622;"إِسْرَائِيلَ";"47";"quran-simple.txt"
623;"اذْكُرُوا";"47";"quran-simple.txt"
624;"نِعْمَتِيَ";"47";"quran-simple.txt"
625;"الَّتِي";"47";"quran-simple.txt"
626;"أَنْعَمْتُ";"47";"quran-simple.txt"
627;"عَلَيْكُمْ";"47";"quran-simple.txt"
628;"وَأَوْفُوا";"47";"quran-simple.txt"
629;"بِعَهْدِي";"47";"quran-simple.txt"
630;"أُوفِ";"47";"quran-simple.txt"
631;"بِعَهْدِكُمْ";"47";"quran-simple.txt"
632;"وَإِيَّايَ";"47";"quran-simple.txt"
633;"فَارْهَبُونِ";"47";"quran-simple.txt"
634;"وَآمِنُوا";"48";"quran-simple.txt"
635;"بِمَا";"48";"quran-simple.txt"
636;"أَنْزَلْتُ";"48";"quran-simple.txt"
637;"مُصَدِّقًا";"48";"quran-simple.txt"
638;"لِمَا";"48";"quran-simple.txt"
639;"مَعَكُمْ";"48";"quran-simple.txt"
640;"وَلَا";"48";"quran-simple.txt"
641;"تَكُونُوا";"48";"quran-simple.txt"
642;"أَوَّلَ";"48";"quran-simple.txt"
643;"كَافِرٍ";"48";"quran-simple.txt"
644;"بِهِ";"48";"quran-simple.txt"
645;"وَلَا";"48";"quran-simple.txt"
646;"تَشْتَرُوا";"48";"quran-simple.txt"
647;"بِآيَاتِي";"48";"quran-simple.txt"
648;"ثَمَنًا";"48";"quran-simple.txt"
649;"قَلِيلًا";"48";"quran-simple.txt"
650;"وَإِيَّايَ";"48";"quran-simple.txt"
651;"فَاتَّقُونِ";"48";"quran-simple.txt"
652;"وَلَا";"49";"quran-simple.txt"
653;"تَلْبِسُوا";"49";"quran-simple.txt"
654;"الْحَقَّ";"49";"quran-simple.txt"
655;"بِالْبَاطِلِ";"49";"quran-simple.txt"
656;"وَتَكْتُمُوا";"49";"quran-simple.txt"
657;"الْحَقَّ";"49";"quran-simple.txt"
658;"وَأَنْتُمْ";"49";"quran-simple.txt"
659;"تَعْلَمُونَ";"49";"quran-simple.txt"
660;"وَأَقِيمُوا";"50";"quran-simple.txt"
661;"الصَّلَاةَ";"50";"quran-simple.txt"
662;"وَآتُوا";"50";"quran-simple.txt"
663;"الزَّكَاةَ";"50";"quran-simple.txt"
664;"وَارْكَعُوا";"50";"quran-simple.txt"
665;"مَعَ";"50";"quran-simple.txt"
666;"الرَّاكِعِينَ";"50";"quran-simple.txt"
667;"أَتَأْمُرُونَ";"51";"quran-simple.txt"
668;"النَّاسَ";"51";"quran-simple.txt"
669;"بِالْبِرِّ";"51";"quran-simple.txt"
670;"وَتَنْسَوْنَ";"51";"quran-simple.txt"
671;"أَنْفُسَكُمْ";"51";"quran-simple.txt"
672;"وَأَنْتُمْ";"51";"quran-simple.txt"
673;"تَتْلُونَ";"51";"quran-simple.txt"
674;"الْكِتَابَ";"51";"quran-simple.txt"
675;"أَفَلَا";"51";"quran-simple.txt"
676;"تَعْقِلُونَ";"51";"quran-simple.txt"
677;"وَاسْتَعِينُوا";"52";"quran-simple.txt"
678;"بِالصَّبْرِ";"52";"quran-simple.txt"
679;"وَالصَّلَاةِ";"52";"quran-simple.txt"
680;"وَإِنَّهَا";"52";"quran-simple.txt"
681;"لَكَبِيرَةٌ";"52";"quran-simple.txt"
682;"إِلَّا";"52";"quran-simple.txt"
683;"عَلَى";"52";"quran-simple.txt"
684;"الْخَاشِعِينَ";"52";"quran-simple.txt"
685;"الَّذِينَ";"53";"quran-simple.txt"
686;"يَظُنُّونَ";"53";"quran-simple.txt"
687;"أَنَّهُمْ";"53";"quran-simple.txt"
688;"مُلَاقُو";"53";"quran-simple.txt"
689;"رَبِّهِمْ";"53";"quran-simple.txt"
690;"وَأَنَّهُمْ";"53";"quran-simple.txt"
691;"إِلَيْهِ";"53";"quran-simple.txt"
692;"رَاجِعُونَ";"53";"quran-simple.txt"
693;"يَا";"54";"quran-simple.txt"
694;"بَنِي";"54";"quran-simple.txt"
695;"إِسْرَائِيلَ";"54";"quran-simple.txt"
696;"اذْكُرُوا";"54";"quran-simple.txt"
697;"نِعْمَتِيَ";"54";"quran-simple.txt"
698;"الَّتِي";"54";"quran-simple.txt"
699;"أَنْعَمْتُ";"54";"quran-simple.txt"
700;"عَلَيْكُمْ";"54";"quran-simple.txt"
701;"وَأَنِّي";"54";"quran-simple.txt"
702;"فَضَّلْتُكُمْ";"54";"quran-simple.txt"
703;"عَلَى";"54";"quran-simple.txt"
704;"الْعَالَمِينَ";"54";"quran-simple.txt"
705;"وَاتَّقُوا";"55";"quran-simple.txt"
706;"يَوْمًا";"55";"quran-simple.txt"
707;"لَا";"55";"quran-simple.txt"
708;"تَجْزِي";"55";"quran-simple.txt"
709;"نَفْسٌ";"55";"quran-simple.txt"
710;"عَنْ";"55";"quran-simple.txt"
711;"نَفْسٍ";"55";"quran-simple.txt"
712;"شَيْئًا";"55";"quran-simple.txt"
713;"وَلَا";"55";"quran-simple.txt"
714;"يُقْبَلُ";"55";"quran-simple.txt"
715;"مِنْهَا";"55";"quran-simple.txt"
716;"شَفَاعَةٌ";"55";"quran-simple.txt"
717;"وَلَا";"55";"quran-simple.txt"
718;"يُؤْخَذُ";"55";"quran-simple.txt"
719;"مِنْهَا";"55";"quran-simple.txt"
720;"عَدْلٌ";"55";"quran-simple.txt"
721;"وَلَا";"55";"quran-simple.txt"
722;"هُمْ";"55";"quran-simple.txt"
723;"يُنْصَرُونَ";"55";"quran-simple.txt"
724;"وَإِذْ";"56";"quran-simple.txt"
725;"نَجَّيْنَاكُمْ";"56";"quran-simple.txt"
726;"مِنْ";"56";"quran-simple.txt"
727;"آلِ";"56";"quran-simple.txt"
728;"فِرْعَوْنَ";"56";"quran-simple.txt"
729;"يَسُومُونَكُمْ";"56";"quran-simple.txt"
730;"سُوءَ";"56";"quran-simple.txt"
731;"الْعَذَابِ";"56";"quran-simple.txt"
732;"يُذَبِّحُونَ";"56";"quran-simple.txt"
733;"أَبْنَاءَكُمْ";"56";"quran-simple.txt"
734;"وَيَسْتَحْيُونَ";"56";"quran-simple.txt"
735;"نِسَاءَكُمْ";"56";"quran-simple.txt"
736;"وَفِي";"56";"quran-simple.txt"
737;"ذَلِكُمْ";"56";"quran-simple.txt"
738;"بَلَاءٌ";"56";"quran-simple.txt"
739;"مِنْ";"56";"quran-simple.txt"
740;"رَبِّكُمْ";"56";"quran-simple.txt"
741;"عَظِيمٌ";"56";"quran-simple.txt"
742;"وَإِذْ";"57";"quran-simple.txt"
743;"فَرَقْنَا";"57";"quran-simple.txt"
744;"بِكُمُ";"57";"quran-simple.txt"
745;"الْبَحْرَ";"57";"quran-simple.txt"
746;"فَأَنْجَيْنَاكُمْ";"57";"quran-simple.txt"
747;"وَأَغْرَقْنَا";"57";"quran-simple.txt"
748;"آلَ";"57";"quran-simple.txt"
749;"فِرْعَوْنَ";"57";"quran-simple.txt"
750;"وَأَنْتُمْ";"57";"quran-simple.txt"
751;"تَنْظُرُونَ";"57";"quran-simple.txt"
752;"وَإِذْ";"58";"quran-simple.txt"
753;"وَاعَدْنَا";"58";"quran-simple.txt"
754;"مُوسَى";"58";"quran-simple.txt"
755;"أَرْبَعِينَ";"58";"quran-simple.txt"
756;"لَيْلَةً";"58";"quran-simple.txt"
757;"ثُمَّ";"58";"quran-simple.txt"
758;"اتَّخَذْتُمُ";"58";"quran-simple.txt"
759;"الْعِجْلَ";"58";"quran-simple.txt"
760;"مِنْ";"58";"quran-simple.txt"
761;"بَعْدِهِ";"58";"quran-simple.txt"
762;"وَأَنْتُمْ";"58";"quran-simple.txt"
763;"ظَالِمُونَ";"58";"quran-simple.txt"
764;"ثُمَّ";"59";"quran-simple.txt"
765;"عَفَوْنَا";"59";"quran-simple.txt"
766;"عَنْكُمْ";"59";"quran-simple.txt"
767;"مِنْ";"59";"quran-simple.txt"
768;"بَعْدِ";"59";"quran-simple.txt"
769;"ذَلِكَ";"59";"quran-simple.txt"
770;"لَعَلَّكُمْ";"59";"quran-simple.txt"
771;"تَشْكُرُونَ";"59";"quran-simple.txt"
772;"وَإِذْ";"60";"quran-simple.txt"
773;"آتَيْنَا";"60";"quran-simple.txt"
774;"مُوسَى";"60";"quran-simple.txt"
775;"الْكِتَابَ";"60";"quran-simple.txt"
776;"وَالْفُرْقَانَ";"60";"quran-simple.txt"
777;"لَعَلَّكُمْ";"60";"quran-simple.txt"
778;"تَهْتَدُونَ";"60";"quran-simple.txt"
779;"وَإِذْ";"61";"quran-simple.txt"
780;"قَالَ";"61";"quran-simple.txt"
781;"مُوسَى";"61";"quran-simple.txt"
782;"لِقَوْمِهِ";"61";"quran-simple.txt"
783;"يَا";"61";"quran-simple.txt"
784;"قَوْمِ";"61";"quran-simple.txt"
785;"إِنَّكُمْ";"61";"quran-simple.txt"
786;"ظَلَمْتُمْ";"61";"quran-simple.txt"
787;"أَنْفُسَكُمْ";"61";"quran-simple.txt"
788;"بِاتِّخَاذِكُمُ";"61";"quran-simple.txt"
789;"الْعِجْلَ";"61";"quran-simple.txt"
790;"فَتُوبُوا";"61";"quran-simple.txt"
791;"إِلَى";"61";"quran-simple.txt"
792;"بَارِئِكُمْ";"61";"quran-simple.txt"
793;"فَاقْتُلُوا";"61";"quran-simple.txt"
794;"أَنْفُسَكُمْ";"61";"quran-simple.txt"
795;"ذَلِكُمْ";"61";"quran-simple.txt"
796;"خَيْرٌ";"61";"quran-simple.txt"
797;"لَكُمْ";"61";"quran-simple.txt"
798;"عِنْدَ";"61";"quran-simple.txt"
799;"بَارِئِكُمْ";"61";"quran-simple.txt"
800;"فَتَابَ";"61";"quran-simple.txt"
801;"عَلَيْكُمْ";"61";"quran-simple.txt"
802;"إِنَّهُ";"61";"quran-simple.txt"
803;"هُوَ";"61";"quran-simple.txt"
804;"التَّوَّابُ";"61";"quran-simple.txt"
805;"الرَّحِيمُ";"61";"quran-simple.txt"
806;"وَإِذْ";"62";"quran-simple.txt"
807;"قُلْتُمْ";"62";"quran-simple.txt"
808;"يَا";"62";"quran-simple.txt"
809;"مُوسَى";"62";"quran-simple.txt"
810;"لَنْ";"62";"quran-simple.txt"
811;"نُؤْمِنَ";"62";"quran-simple.txt"
812;"لَكَ";"62";"quran-simple.txt"
813;"حَتَّى";"62";"quran-simple.txt"
814;"نَرَى";"62";"quran-simple.txt"
815;"اللَّهَ";"62";"quran-simple.txt"
816;"جَهْرَةً";"62";"quran-simple.txt"
817;"فَأَخَذَتْكُمُ";"62";"quran-simple.txt"
818;"الصَّاعِقَةُ";"62";"quran-simple.txt"
819;"وَأَنْتُمْ";"62";"quran-simple.txt"
820;"تَنْظُرُونَ";"62";"quran-simple.txt"
821;"ثُمَّ";"63";"quran-simple.txt"
822;"بَعَثْنَاكُمْ";"63";"quran-simple.txt"
823;"مِنْ";"63";"quran-simple.txt"
824;"بَعْدِ";"63";"quran-simple.txt"
825;"مَوْتِكُمْ";"63";"quran-simple.txt"
826;"لَعَلَّكُمْ";"63";"quran-simple.txt"
827;"تَشْكُرُونَ";"63";"quran-simple.txt"
828;"وَظَلَّلْنَا";"64";"quran-simple.txt"
829;"عَلَيْكُمُ";"64";"quran-simple.txt"
830;"الْغَمَامَ";"64";"quran-simple.txt"
831;"وَأَنْزَلْنَا";"64";"quran-simple.txt"
832;"عَلَيْكُمُ";"64";"quran-simple.txt"
833;"الْمَنَّ";"64";"quran-simple.txt"
834;"وَالسَّلْوَى";"64";"quran-simple.txt"
835;"كُلُوا";"64";"quran-simple.txt"
836;"مِنْ";"64";"quran-simple.txt"
837;"طَيِّبَاتِ";"64";"quran-simple.txt"
838;"مَا";"64";"quran-simple.txt"
839;"رَزَقْنَاكُمْ";"64";"quran-simple.txt"
840;"وَمَا";"64";"quran-simple.txt"
841;"ظَلَمُونَا";"64";"quran-simple.txt"
842;"وَلَكِنْ";"64";"quran-simple.txt"
843;"كَانُوا";"64";"quran-simple.txt"
844;"أَنْفُسَهُمْ";"64";"quran-simple.txt"
845;"يَظْلِمُونَ";"64";"quran-simple.txt"
846;"وَإِذْ";"65";"quran-simple.txt"
847;"قُلْنَا";"65";"quran-simple.txt"
848;"ادْخُلُوا";"65";"quran-simple.txt"
849;"هَذِهِ";"65";"quran-simple.txt"
850;"الْقَرْيَةَ";"65";"quran-simple.txt"
851;"فَكُلُوا";"65";"quran-simple.txt"
852;"مِنْهَا";"65";"quran-simple.txt"
853;"حَيْثُ";"65";"quran-simple.txt"
854;"شِئْتُمْ";"65";"quran-simple.txt"
855;"رَغَدًا";"65";"quran-simple.txt"
856;"وَادْخُلُوا";"65";"quran-simple.txt"
857;"الْبَابَ";"65";"quran-simple.txt"
858;"سُجَّدًا";"65";"quran-simple.txt"
859;"وَقُولُوا";"65";"quran-simple.txt"
860;"حِطَّةٌ";"65";"quran-simple.txt"
861;"نَغْفِرْ";"65";"quran-simple.txt"
862;"لَكُمْ";"65";"quran-simple.txt"
863;"خَطَايَاكُمْ";"65";"quran-simple.txt"
864;"وَسَنَزِيدُ";"65";"quran-simple.txt"
865;"الْمُحْسِنِينَ";"65";"quran-simple.txt"
866;"فَبَدَّلَ";"66";"quran-simple.txt"
867;"الَّذِينَ";"66";"quran-simple.txt"
868;"ظَلَمُوا";"66";"quran-simple.txt"
869;"قَوْلًا";"66";"quran-simple.txt"
870;"غَيْرَ";"66";"quran-simple.txt"
871;"الَّذِي";"66";"quran-simple.txt"
872;"قِيلَ";"66";"quran-simple.txt"
873;"لَهُمْ";"66";"quran-simple.txt"
874;"فَأَنْزَلْنَا";"66";"quran-simple.txt"
875;"عَلَى";"66";"quran-simple.txt"
876;"الَّذِينَ";"66";"quran-simple.txt"
877;"ظَلَمُوا";"66";"quran-simple.txt"
878;"رِجْزًا";"66";"quran-simple.txt"
879;"مِنَ";"66";"quran-simple.txt"
880;"السَّمَاءِ";"66";"quran-simple.txt"
881;"بِمَا";"66";"quran-simple.txt"
882;"كَانُوا";"66";"quran-simple.txt"
883;"يَفْسُقُونَ";"66";"quran-simple.txt"
884;"وَإِذِ";"67";"quran-simple.txt"
885;"اسْتَسْقَى";"67";"quran-simple.txt"
886;"مُوسَى";"67";"quran-simple.txt"
887;"لِقَوْمِهِ";"67";"quran-simple.txt"
888;"فَقُلْنَا";"67";"quran-simple.txt"
889;"اضْرِبْ";"67";"quran-simple.txt"
890;"بِعَصَاكَ";"67";"quran-simple.txt"
891;"الْحَجَرَ";"67";"quran-simple.txt"
892;"فَانْفَجَرَتْ";"67";"quran-simple.txt"
893;"مِنْهُ";"67";"quran-simple.txt"
894;"اثْنَتَا";"67";"quran-simple.txt"
895;"عَشْرَةَ";"67";"quran-simple.txt"
896;"عَيْنًا";"67";"quran-simple.txt"
897;"قَدْ";"67";"quran-simple.txt"
898;"عَلِمَ";"67";"quran-simple.txt"
899;"كُلُّ";"67";"quran-simple.txt"
900;"أُنَاسٍ";"67";"quran-simple.txt"
901;"مَشْرَبَهُمْ";"67";"quran-simple.txt"
902;"كُلُوا";"67";"quran-simple.txt"
903;"وَاشْرَبُوا";"67";"quran-simple.txt"
904;"مِنْ";"67";"quran-simple.txt"
905;"رِزْقِ";"67";"quran-simple.txt"
906;"اللَّهِ";"67";"quran-simple.txt"
907;"وَلَا";"67";"quran-simple.txt"
908;"تَعْثَوْا";"67";"quran-simple.txt"
909;"فِي";"67";"quran-simple.txt"
910;"الْأَرْضِ";"67";"quran-simple.txt"
911;"مُفْسِدِينَ";"67";"quran-simple.txt"
912;"وَإِذْ";"68";"quran-simple.txt"
913;"قُلْتُمْ";"68";"quran-simple.txt"
914;"يَا";"68";"quran-simple.txt"
915;"مُوسَى";"68";"quran-simple.txt"
916;"لَنْ";"68";"quran-simple.txt"
917;"نَصْبِرَ";"68";"quran-simple.txt"
918;"عَلَى";"68";"quran-simple.txt"
919;"طَعَامٍ";"68";"quran-simple.txt"
920;"وَاحِدٍ";"68";"quran-simple.txt"
921;"فَادْعُ";"68";"quran-simple.txt"
922;"لَنَا";"68";"quran-simple.txt"
923;"رَبَّكَ";"68";"quran-simple.txt"
924;"يُخْرِجْ";"68";"quran-simple.txt"
925;"لَنَا";"68";"quran-simple.txt"
926;"مِمَّا";"68";"quran-simple.txt"
927;"تُنْبِتُ";"68";"quran-simple.txt"
928;"الْأَرْضُ";"68";"quran-simple.txt"
929;"مِنْ";"68";"quran-simple.txt"
930;"بَقْلِهَا";"68";"quran-simple.txt"
931;"وَقِثَّائِهَا";"68";"quran-simple.txt"
932;"وَفُومِهَا";"68";"quran-simple.txt"
933;"وَعَدَسِهَا";"68";"quran-simple.txt"
934;"وَبَصَلِهَا";"68";"quran-simple.txt"
935;"قَالَ";"68";"quran-simple.txt"
936;"أَتَسْتَبْدِلُونَ";"68";"quran-simple.txt"
937;"الَّذِي";"68";"quran-simple.txt"
938;"هُوَ";"68";"quran-simple.txt"
939;"أَدْنَى";"68";"quran-simple.txt"
940;"بِالَّذِي";"68";"quran-simple.txt"
941;"هُوَ";"68";"quran-simple.txt"
942;"خَيْرٌ";"68";"quran-simple.txt"
943;"اهْبِطُوا";"68";"quran-simple.txt"
944;"مِصْرًا";"68";"quran-simple.txt"
945;"فَإِنَّ";"68";"quran-simple.txt"
946;"لَكُمْ";"68";"quran-simple.txt"
947;"مَا";"68";"quran-simple.txt"
948;"سَأَلْتُمْ";"68";"quran-simple.txt"
949;"وَضُرِبَتْ";"68";"quran-simple.txt"
950;"عَلَيْهِمُ";"68";"quran-simple.txt"
951;"الذِّلَّةُ";"68";"quran-simple.txt"
952;"وَالْمَسْكَنَةُ";"68";"quran-simple.txt"
953;"وَبَاءُوا";"68";"quran-simple.txt"
954;"بِغَضَبٍ";"68";"quran-simple.txt"
955;"مِنَ";"68";"quran-simple.txt"
956;"اللَّهِ";"68";"quran-simple.txt"
957;"ذَلِكَ";"68";"quran-simple.txt"
958;"بِأَنَّهُمْ";"68";"quran-simple.txt"
959;"كَانُوا";"68";"quran-simple.txt"
960;"يَكْفُرُونَ";"68";"quran-simple.txt"
